code_module,code_presentation,id_student,module_presentation_length,boundary_day,total_clicks,active_vle_days,vle_event_count,distinct_vle_sites,first_vle_day,last_vle_day,vle_span_days,early_assessments_submitted,mean_early_score,median_early_score,max_early_score,mean_submission_delay,late_early_submissions,early_assessment_attempts,early_assessments_available,assessment_submission_rate,final_result,feature_boundary_day,at_risk,target_exclusion_reason
DDD,2013J,596441,261,65,437.0,33.0,221.0,70.0,-18.0,64.0,82.0,2.0,76.0,76.0,85.0,3.0,1.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,596473,261,65,,,,,,,,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,596542,261,65,90.0,4.0,18.0,12.0,2.0,25.0,23.0,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,596570,261,65,357.0,17.0,119.0,42.0,-4.0,59.0,63.0,2.0,78.0,78.0,80.0,-0.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,596589,261,65,482.0,47.0,172.0,30.0,-6.0,65.0,71.0,2.0,82.5,82.5,91.0,-0.5,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,596620,261,65,108.0,20.0,61.0,23.0,-13.0,64.0,77.0,2.0,82.5,82.5,90.0,-40.0,0.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,596629,261,65,39.0,4.0,27.0,8.0,-16.0,-10.0,6.0,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,596731,261,65,591.0,51.0,331.0,70.0,-18.0,65.0,83.0,2.0,70.5,70.5,80.0,-8.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,596845,261,65,731.0,54.0,375.0,93.0,-11.0,63.0,74.0,2.0,89.5,89.5,94.0,-3.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,596846,261,65,706.0,36.0,279.0,78.0,-18.0,65.0,83.0,2.0,92.5,92.5,95.0,-1.0,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,596978,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597178,261,65,170.0,13.0,67.0,32.0,-15.0,54.0,69.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597192,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597235,261,65,505.0,31.0,206.0,61.0,-18.0,60.0,78.0,2.0,82.5,82.5,89.0,-1.5,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,597243,261,65,80.0,11.0,39.0,18.0,-16.0,53.0,69.0,1.0,37.0,37.0,37.0,0.0,0.0,1.0,2.0,0.5,Pass,65,0,
DDD,2013J,597308,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597365,261,65,976.0,46.0,422.0,119.0,-18.0,65.0,83.0,2.0,86.0,86.0,86.0,-0.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597403,261,65,323.0,41.0,165.0,44.0,-18.0,63.0,81.0,2.0,82.5,82.5,84.0,0.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597428,261,65,622.0,25.0,188.0,65.0,-18.0,63.0,81.0,2.0,91.0,91.0,97.0,-0.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597433,261,65,392.0,32.0,202.0,67.0,-18.0,60.0,78.0,2.0,67.0,67.0,71.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597443,261,65,106.0,9.0,46.0,21.0,-17.0,38.0,55.0,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,597453,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597504,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597560,261,65,436.0,27.0,181.0,56.0,-17.0,60.0,77.0,2.0,87.0,87.0,91.0,3.0,1.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597561,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597571,261,65,899.0,55.0,358.0,112.0,-18.0,64.0,82.0,2.0,84.5,84.5,89.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597602,261,65,552.0,25.0,155.0,47.0,-17.0,65.0,82.0,2.0,77.5,77.5,82.0,-4.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597726,261,65,202.0,11.0,94.0,44.0,-8.0,52.0,60.0,2.0,12.5,12.5,17.0,13.5,1.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,597754,261,65,43.0,1.0,11.0,10.0,-18.0,-18.0,0.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597755,261,65,335.0,34.0,211.0,70.0,-18.0,64.0,82.0,2.0,83.5,83.5,84.0,-4.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597770,261,65,780.0,50.0,298.0,104.0,-18.0,59.0,77.0,2.0,74.5,74.5,80.0,-1.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597871,261,65,362.0,36.0,183.0,63.0,-18.0,63.0,81.0,2.0,87.0,87.0,88.0,-8.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,597924,261,65,81.0,12.0,47.0,18.0,-12.0,15.0,27.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,597938,261,65,686.0,49.0,340.0,89.0,-15.0,65.0,80.0,2.0,89.5,89.5,95.0,-3.5,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,597968,261,65,108.0,16.0,58.0,23.0,-4.0,57.0,61.0,2.0,90.5,90.5,92.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,598052,261,65,632.0,43.0,228.0,59.0,-18.0,65.0,83.0,2.0,79.0,79.0,82.0,-4.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,598064,261,65,1359.0,56.0,470.0,105.0,-18.0,65.0,83.0,2.0,70.0,70.0,75.0,-7.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,598089,261,65,315.0,15.0,106.0,41.0,-16.0,40.0,56.0,1.0,32.0,32.0,32.0,0.0,0.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,598123,261,65,128.0,15.0,65.0,25.0,-18.0,61.0,79.0,1.0,67.0,67.0,67.0,4.0,1.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,598246,261,65,946.0,61.0,424.0,80.0,-17.0,65.0,82.0,2.0,83.0,83.0,86.0,-2.5,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,598323,261,65,194.0,20.0,91.0,23.0,-2.0,55.0,57.0,1.0,51.0,51.0,51.0,7.0,1.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,598430,261,65,59.0,6.0,32.0,14.0,-15.0,12.0,27.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,598501,261,65,236.0,19.0,100.0,46.0,-12.0,56.0,68.0,2.0,91.0,91.0,98.0,-0.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,598516,261,65,1349.0,74.0,488.0,77.0,-17.0,65.0,82.0,2.0,84.5,84.5,89.0,-2.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,598536,261,65,351.0,33.0,159.0,33.0,-17.0,62.0,79.0,2.0,37.5,37.5,41.0,3.5,1.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,598637,261,65,440.0,28.0,225.0,83.0,-17.0,62.0,79.0,2.0,87.5,87.5,89.0,-1.5,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,598650,261,65,,,,,,,,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,598664,261,65,985.0,69.0,388.0,85.0,-16.0,65.0,81.0,2.0,81.5,81.5,94.0,-1.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,598665,261,65,527.0,27.0,204.0,87.0,-9.0,62.0,71.0,2.0,70.5,70.5,72.0,-2.0,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,598701,261,65,270.0,11.0,94.0,40.0,-18.0,16.0,34.0,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,598842,261,65,233.0,22.0,114.0,48.0,-10.0,63.0,73.0,2.0,52.5,52.5,63.0,3.0,1.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,598860,261,65,1729.0,80.0,446.0,111.0,-18.0,65.0,83.0,2.0,90.0,90.0,94.0,-6.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,598949,261,65,23.0,3.0,10.0,5.0,30.0,33.0,3.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,598989,261,65,1106.0,53.0,417.0,93.0,-18.0,65.0,83.0,2.0,85.0,85.0,85.0,1.0,1.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599049,261,65,1400.0,62.0,435.0,92.0,-18.0,65.0,83.0,2.0,73.0,73.0,78.0,-1.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599068,261,65,513.0,46.0,239.0,81.0,-16.0,64.0,80.0,2.0,91.0,91.0,97.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599101,261,65,23.0,3.0,12.0,8.0,7.0,45.0,38.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,599109,261,65,1589.0,80.0,529.0,120.0,-18.0,65.0,83.0,2.0,95.5,95.5,99.0,-2.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599146,261,65,1066.0,63.0,447.0,111.0,-18.0,63.0,81.0,2.0,80.5,80.5,81.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599169,261,65,310.0,23.0,153.0,64.0,-12.0,59.0,71.0,2.0,75.5,75.5,80.0,6.0,2.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599177,261,65,207.0,32.0,122.0,48.0,-17.0,63.0,80.0,2.0,66.5,66.5,76.0,-2.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599206,261,65,180.0,9.0,57.0,26.0,1.0,44.0,43.0,1.0,48.0,48.0,48.0,0.0,0.0,1.0,2.0,0.5,Fail,65,1,
DDD,2013J,599262,261,65,30.0,2.0,15.0,13.0,-13.0,15.0,28.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,599314,261,65,330.0,22.0,124.0,35.0,-10.0,57.0,67.0,2.0,78.5,78.5,81.0,-2.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599406,261,65,38.0,3.0,11.0,7.0,-8.0,2.0,10.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,599425,261,65,698.0,33.0,246.0,74.0,-13.0,63.0,76.0,2.0,72.5,72.5,77.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599577,261,65,3122.0,78.0,689.0,119.0,-18.0,65.0,83.0,2.0,91.5,91.5,95.0,-1.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599585,261,65,354.0,26.0,201.0,90.0,-13.0,65.0,78.0,2.0,77.5,77.5,79.0,0.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599615,261,65,96.0,10.0,61.0,23.0,1.0,65.0,64.0,1.0,34.0,34.0,34.0,3.0,1.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,599649,261,65,12.0,1.0,8.0,7.0,6.0,6.0,0.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,599655,261,65,43.0,6.0,24.0,12.0,-13.0,15.0,28.0,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,599658,261,65,83.0,12.0,54.0,26.0,-18.0,23.0,41.0,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,599711,261,65,706.0,56.0,311.0,74.0,-18.0,63.0,81.0,2.0,32.0,32.0,43.0,3.5,1.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,599725,261,65,882.0,69.0,402.0,81.0,-18.0,65.0,83.0,2.0,65.5,65.5,71.0,-2.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599737,261,65,1169.0,74.0,482.0,120.0,-18.0,65.0,83.0,2.0,81.0,81.0,83.0,0.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599741,261,65,164.0,12.0,65.0,21.0,-15.0,40.0,55.0,1.0,33.0,33.0,33.0,0.0,0.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,599742,261,65,91.0,5.0,50.0,29.0,1.0,39.0,38.0,1.0,85.0,85.0,85.0,0.0,0.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,599837,261,65,574.0,30.0,204.0,86.0,-18.0,65.0,83.0,2.0,82.0,82.0,83.0,3.5,1.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,599854,261,65,709.0,51.0,239.0,51.0,-18.0,62.0,80.0,2.0,56.5,56.5,60.0,-2.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,599876,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,599947,261,65,254.0,33.0,141.0,43.0,-17.0,50.0,67.0,2.0,76.5,76.5,78.0,-1.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,600067,261,65,970.0,68.0,339.0,84.0,-15.0,65.0,80.0,2.0,91.5,91.5,95.0,-11.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,600094,261,65,238.0,16.0,112.0,44.0,-13.0,62.0,75.0,2.0,75.0,75.0,77.0,-5.0,0.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,600242,261,65,727.0,49.0,340.0,65.0,-8.0,65.0,73.0,2.0,70.5,70.5,74.0,-0.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,600289,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,600365,261,65,237.0,15.0,93.0,34.0,-1.0,60.0,61.0,2.0,80.5,80.5,96.0,0.5,1.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,600478,261,65,494.0,44.0,220.0,46.0,-17.0,65.0,82.0,2.0,87.5,87.5,89.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,600525,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,600635,261,65,1193.0,56.0,405.0,107.0,-18.0,65.0,83.0,2.0,91.0,91.0,91.0,-1.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,600648,261,65,494.0,41.0,169.0,36.0,-11.0,61.0,72.0,2.0,69.0,69.0,70.0,0.5,1.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,600671,261,65,541.0,43.0,220.0,72.0,-18.0,64.0,82.0,2.0,92.5,92.5,98.0,-1.0,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,600686,261,65,670.0,29.0,221.0,74.0,-13.0,65.0,78.0,2.0,84.5,84.5,89.0,-4.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,600753,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,600796,261,65,937.0,66.0,397.0,96.0,-10.0,65.0,75.0,2.0,87.0,87.0,88.0,-2.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,600817,261,65,1806.0,68.0,648.0,171.0,-18.0,65.0,83.0,2.0,94.5,94.5,97.0,-4.5,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,600842,261,65,83.0,6.0,53.0,24.0,-11.0,46.0,57.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,600859,261,65,68.0,10.0,45.0,23.0,-18.0,41.0,59.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,600963,261,65,586.0,29.0,146.0,42.0,-16.0,65.0,81.0,2.0,64.0,64.0,74.0,-2.0,0.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,601048,261,65,278.0,35.0,120.0,35.0,-18.0,62.0,80.0,2.0,69.0,69.0,72.0,-6.0,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,601088,261,65,229.0,23.0,101.0,46.0,-6.0,54.0,60.0,2.0,72.5,72.5,75.0,0.0,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,601092,261,65,749.0,38.0,235.0,56.0,-13.0,64.0,77.0,2.0,89.0,89.0,90.0,-2.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,601133,261,65,130.0,11.0,59.0,21.0,-18.0,43.0,61.0,2.0,76.0,76.0,79.0,-0.5,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,601204,261,65,175.0,20.0,69.0,15.0,-15.0,60.0,75.0,2.0,51.5,51.5,53.0,-0.5,0.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,601230,261,65,246.0,25.0,103.0,32.0,3.0,63.0,60.0,2.0,49.0,49.0,51.0,0.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,601234,261,65,498.0,42.0,202.0,74.0,-17.0,64.0,81.0,2.0,81.0,81.0,89.0,-7.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,601263,261,65,662.0,45.0,257.0,63.0,-11.0,65.0,76.0,2.0,81.5,81.5,85.0,-2.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,601270,261,65,50.0,1.0,21.0,20.0,-10.0,-10.0,0.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,601286,261,65,1293.0,47.0,412.0,112.0,-16.0,65.0,81.0,2.0,88.0,88.0,89.0,0.0,0.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,601289,261,65,419.0,24.0,188.0,96.0,9.0,64.0,55.0,2.0,36.0,36.0,38.0,4.5,1.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,601293,261,65,1162.0,64.0,401.0,79.0,-17.0,65.0,82.0,2.0,63.0,63.0,69.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,601310,261,65,85.0,8.0,40.0,20.0,1.0,45.0,44.0,1.0,27.0,27.0,27.0,0.0,0.0,1.0,2.0,0.5,Fail,65,1,
DDD,2013J,601380,261,65,291.0,25.0,120.0,39.0,-16.0,56.0,72.0,2.0,71.0,71.0,77.0,-1.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,601392,261,65,56.0,4.0,29.0,14.0,-13.0,11.0,24.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,601467,261,65,531.0,20.0,212.0,97.0,-15.0,53.0,68.0,2.0,69.5,69.5,73.0,0.0,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,601488,261,65,84.0,5.0,44.0,22.0,-10.0,-2.0,8.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,601566,261,65,559.0,51.0,239.0,33.0,-12.0,65.0,77.0,2.0,82.0,82.0,84.0,-2.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,601579,261,65,421.0,50.0,221.0,50.0,-5.0,65.0,70.0,2.0,69.5,69.5,71.0,-2.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,601731,261,65,44.0,8.0,17.0,7.0,5.0,28.0,23.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,601857,261,65,1678.0,79.0,743.0,172.0,-18.0,65.0,83.0,2.0,71.0,71.0,78.0,-12.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,602302,261,65,447.0,26.0,187.0,68.0,-18.0,59.0,77.0,2.0,64.0,64.0,85.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,602312,261,65,268.0,18.0,90.0,27.0,-7.0,52.0,59.0,1.0,55.0,55.0,55.0,7.0,1.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,602356,261,65,359.0,25.0,152.0,68.0,-17.0,59.0,76.0,2.0,75.0,75.0,78.0,-4.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,602404,261,65,391.0,29.0,191.0,79.0,-17.0,58.0,75.0,2.0,79.0,79.0,92.0,0.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,602413,261,65,150.0,15.0,66.0,24.0,-15.0,18.0,33.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,602452,261,65,116.0,14.0,48.0,13.0,-18.0,25.0,43.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,602453,261,65,144.0,18.0,70.0,22.0,-18.0,51.0,69.0,1.0,59.0,59.0,59.0,-1.0,0.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,602595,261,65,424.0,34.0,189.0,52.0,-17.0,65.0,82.0,2.0,79.0,79.0,81.0,-2.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,602692,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,602706,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,602725,261,65,150.0,11.0,69.0,26.0,-2.0,55.0,57.0,1.0,75.0,75.0,75.0,0.0,0.0,1.0,2.0,0.5,Fail,65,1,
DDD,2013J,602729,261,65,528.0,18.0,248.0,113.0,-18.0,60.0,78.0,2.0,70.0,70.0,79.0,-4.0,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,602783,261,65,1598.0,76.0,490.0,115.0,-18.0,65.0,83.0,2.0,87.5,87.5,90.0,-3.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,602856,261,65,1891.0,83.0,571.0,123.0,-18.0,65.0,83.0,2.0,87.5,87.5,90.0,-2.0,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,602902,261,65,864.0,30.0,280.0,89.0,-14.0,65.0,79.0,2.0,86.0,86.0,89.0,-2.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,602986,261,65,25.0,4.0,14.0,8.0,-16.0,23.0,39.0,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,603034,261,65,377.0,26.0,151.0,38.0,-18.0,55.0,73.0,2.0,95.5,95.5,97.0,-11.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,603049,261,65,599.0,40.0,254.0,69.0,-15.0,65.0,80.0,2.0,93.0,93.0,94.0,0.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,603201,261,65,53.0,1.0,10.0,9.0,-6.0,-6.0,0.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,603302,261,65,672.0,49.0,265.0,75.0,-18.0,53.0,71.0,1.0,79.0,79.0,79.0,7.0,1.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,603325,261,65,422.0,24.0,216.0,84.0,-17.0,53.0,70.0,2.0,96.0,96.0,96.0,-0.5,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,603410,261,65,662.0,34.0,237.0,65.0,-18.0,62.0,80.0,2.0,66.5,66.5,69.0,-1.0,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,603431,261,65,461.0,25.0,121.0,33.0,-18.0,58.0,76.0,2.0,77.0,77.0,77.0,-1.5,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,603469,261,65,630.0,35.0,239.0,51.0,-14.0,65.0,79.0,2.0,54.5,54.5,62.0,2.5,1.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,603498,261,65,651.0,45.0,269.0,46.0,-18.0,52.0,70.0,1.0,69.0,69.0,69.0,0.0,0.0,1.0,2.0,0.5,Fail,65,1,
DDD,2013J,603513,261,65,359.0,31.0,173.0,49.0,-18.0,62.0,80.0,2.0,93.5,93.5,95.0,0.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,603669,261,65,42.0,2.0,12.0,10.0,-13.0,-4.0,9.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,603684,261,65,5.0,1.0,5.0,5.0,9.0,9.0,0.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,603730,261,65,189.0,14.0,87.0,33.0,-17.0,53.0,70.0,1.0,72.0,72.0,72.0,14.0,1.0,1.0,2.0,0.5,Fail,65,1,
DDD,2013J,603749,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,603803,261,65,704.0,39.0,272.0,97.0,-16.0,43.0,59.0,1.0,71.0,71.0,71.0,-1.0,0.0,1.0,2.0,0.5,Withdrawn,65,1,
DDD,2013J,603850,261,65,139.0,9.0,56.0,23.0,-18.0,17.0,35.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,603931,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,603953,261,65,,,,,,,,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,604055,261,65,510.0,41.0,234.0,63.0,-15.0,62.0,77.0,2.0,73.5,73.5,82.0,-2.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,604072,261,65,680.0,66.0,279.0,38.0,-14.0,65.0,79.0,2.0,84.0,84.0,89.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,604156,261,65,586.0,54.0,284.0,87.0,-18.0,65.0,83.0,2.0,80.0,80.0,84.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,604281,261,65,802.0,48.0,282.0,75.0,-18.0,63.0,81.0,2.0,84.5,84.5,90.0,-3.0,0.0,2.0,2.0,1.0,Distinction,65,0,
DDD,2013J,604317,261,65,458.0,14.0,173.0,75.0,0.0,60.0,60.0,2.0,82.5,82.5,87.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,604392,261,65,3.0,1.0,2.0,2.0,-14.0,-14.0,0.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,604398,261,65,104.0,3.0,52.0,26.0,5.0,25.0,20.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,604462,261,65,222.0,23.0,129.0,51.0,-3.0,63.0,66.0,2.0,44.5,44.5,50.0,-0.5,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,604546,261,65,37.0,1.0,7.0,6.0,13.0,13.0,0.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,604559,261,65,113.0,5.0,37.0,28.0,1.0,53.0,52.0,2.0,57.0,57.0,69.0,0.0,0.0,2.0,2.0,1.0,Fail,65,1,
DDD,2013J,604574,261,65,586.0,25.0,251.0,117.0,-6.0,58.0,64.0,2.0,81.0,81.0,83.0,-3.0,0.0,2.0,2.0,1.0,Withdrawn,65,1,
DDD,2013J,604627,261,65,359.0,25.0,193.0,76.0,-16.0,62.0,78.0,2.0,80.5,80.5,85.0,-1.0,0.0,2.0,2.0,1.0,Pass,65,0,
DDD,2013J,604641,261,65,28.0,1.0,11.0,11.0,6.0,6.0,0.0,,,,,,,,2.0,0.0,Fail,65,1,
DDD,2013J,604655,261,65,189.0,14.0,84.0,38.0,-16.0,29.0,45.0,,,,,,,,2.0,0.0,Withdrawn,65,1,
DDD,2013J,604692,261,65,371.0,30.0,149.0,52.0,-18.0,65.0,83.0,2.0,59.5,59.5,61.0,0.0,1.0,2.0,2.0,1.0,Withdrawn,65,1,
